"","ENSG00000073350_at","ENSG00000064547_at","ENSG00000058085_at","ENSG00000008323_at","ENSG00000006432_at","ENSG00000005001_at","ENSG00000002587_at","ENSG00000184363_at","target"
"Hs 766T",6.49330464738123,5.23366642245132,8.4382176436056,5.02593631310949,4.86055077187206,4.69793941478837,7.89491503097884,7.78968504984089,0.0991127591713238
"Hs 840.T",6.21122642860032,5.30966633909139,4.23913092869427,4.1570077708984,4.28898412027368,4.46804164147381,4.00251628109276,5.39559727449215,0.0148035362543254
"Hs 852.T",6.23005492305747,5.24922337078874,4.07527986343237,4.44326467589604,4.79604299824778,4.5536316656876,3.84794430841022,4.93136852482859,0.0635297661994855
"Hs 895.T",6.77055233328635,5.28194134253425,4.69063641866618,4.57043683769397,4.26098355450308,4.42848887516679,4.25284906167721,5.46419742673266,0.0471115895214133
"Hs 936.T",7.29068799687356,5.63113273737838,4.23334095841689,4.76956865251452,4.95388224032568,4.96154995375018,4.41470561544953,5.3119395798008,0.0159043593612461
"Hs 939.T",6.36529463990675,5.22808744775246,4.26022278240846,4.21012092621616,4.39619766933283,4.85337762630755,4.60746524820368,4.7955799671711,0.0215805101821392
"Hs 944.T",6.73752185802379,4.91576686546983,4.35346402693891,4.31491919469117,6.24235624767756,5.13900738038084,4.24334625471016,5.09711449972831,0.0221915220052183
"huH-1",8.87844963056831,5.4682977205996,4.32673293228701,5.02176218034437,5.38212215721073,4.48986262366603,4.20396310354589,4.77652664646346,0.041093258626028
"HuT 78",7.49323287703332,5.62637497158806,4.03413233189335,4.42487622857838,4.57631347852436,4.69895709932223,4.05070356254853,5.12701095893021,0.0546321495734314
"IGR-37",6.57205299447669,5.33347850358457,4.08535342649215,4.29663822119395,4.80683714872572,4.54023610057301,3.95370288850851,4.95939061943406,0.0408537848847811
"IGR-39",6.54558223358434,5.04816603385767,4.68398196924483,4.42876484253066,4.36771848168542,4.43514953569836,4.3588131080739,5.32271005342857,0.0490884277925594
"IM-95",10.225303607639,6.72983299969642,5.37835645548525,6.30827516838046,5.72178884529623,5.43847604755147,6.96367193218623,8.73819418719567,0.143708301054949
"IMR-32",6.35858049406257,6.45844739033928,4.33464644962544,4.59186984627292,5.06020752967268,4.17117348927383,4.28331801659366,4.68108530756161,0.0189999999999934
"Ishikawa (Heraklio) 02 ER-",7.85730175265006,6.69814209622644,5.56431533328506,5.78891973672201,5.43179040048812,4.96378863753426,4.6315043521381,6.08863375612628,0.22717142148016
"IST-MES2",8.46364375026763,6.65968066872329,4.13377009572197,4.29778740743193,5.53792291132718,4.44509618959482,3.98160742728361,5.26744856536182,0.0203436918505134
"JHH-2",7.39307153242196,5.91430571747649,8.73841632625187,4.63021652438648,6.12540304560086,4.43172685204226,4.15248060294816,7.44303189139936,0.0796093697806365
"JHH-4",7.82823735737135,5.01454972477378,7.02376909413527,4.55526229510875,5.59173215429396,4.76426293460145,6.6928106610195,5.06368686896523,0.060259945306067
"JHH-5",9.54631329992432,5.2655700801844,4.46013122567134,4.88639310988864,5.18716534205924,4.29409941442686,3.92910455253021,5.04878636256545,0.225407328948372
"JHH-6",6.9057669622993,5.12696939586515,4.2698506395785,4.56126580819253,6.1705555821459,4.33699824545326,4.02875458440334,5.97355464191264,0.0296249999999951
"JHH-7",8.32870536062404,5.0672464984014,4.21760907351396,5.13010767466026,4.81951030899757,4.33440656653141,4.10564278756562,5.12821724144426,0.0642122162709783
"JHOS-2",8.91788329176257,6.69687234716765,7.83570226344312,4.84783251458931,5.70903655428664,5.37334931028902,5.08005751611014,7.57353280639419,0.0099389959158831
"JHOS-4",9.24721344244158,7.37590971601783,6.18068944014829,5.21311139406732,5.8250537442969,5.61362619330693,4.95085493354294,6.76862527163519,0.139785439378763
"JHUEM-2",6.56111817333939,5.54499608522065,4.01489438056021,4.61585016895752,5.46104838599423,4.35161323848875,3.97246033924579,4.45396045427608,0.0461841130571463
"JM1",7.33818591559507,5.9726205554653,4.41217430079953,4.78058331250678,4.89257890930916,4.50457526941259,4.07184568760101,5.36580559271803,0.0867208423757927
"JMSU-1",6.80742996954726,6.26708228379452,6.66603896338782,3.91402000934002,5.59567155951727,4.40427571469488,4.12129550412004,5.70555499984786,0.110973560750983
"Jurkat, Clone E6-1",6.98289906768921,6.29325161864158,3.95166147812801,4.48606494333184,5.81288643132436,4.17588386463222,4.00269095828719,4.44216647781844,0.0802655485474794
"K029AX",6.62919620334218,5.37813568232311,4.10466701373685,4.40074213019738,4.73080122390538,4.43656172568223,4.38679564033671,4.39893063809472,0.0114999999999841
"KARPAS-620",6.92975606384068,5.37262189263098,4.92360798723064,4.42861900179669,4.73543783536041,4.59557093366733,4.37479985678162,4.93848163311452,0.0283868473275894
"KASUMI-2",7.41143291107898,6.19358549082117,4.1805045259714,4.50110691175866,4.21549802003087,4.36228588807017,4.3523535906882,4.83846049560767,0.0516315312687057
"KCI-MOH1",8.79034081302761,6.48846165867532,6.03475364103356,5.62286035661006,4.92120563188888,5.97766745348414,7.87122660619177,6.6550259107293,0.16385544862746
"KCL-22",6.82782945126184,6.21907221660036,4.25083317824033,4.39500551610372,4.22189404677506,4.50548778383709,3.97964637848766,4.78475916302069,0.0474583231411249
"KE-39",10.7137164623408,6.29852578875143,4.99664647597488,6.02292880393624,6.35840363247397,6.58283380845226,6.67927187778556,6.92399281734928,0.184063871123661
"KE-97",6.31989991814447,5.89818558454462,4.31067417259212,4.72334708225215,4.95676393317967,4.79283839700822,4.19613657729152,5.2508006452569,0.090249105771132
"KELLY",6.50078715275237,6.0345480940594,4.03184246704027,4.53807256841694,5.08561749174644,4.34637948979663,4.38971604068811,4.40144600492575,0.0692499999999927
"KHM-1B",8.21765095446935,5.32992771575485,4.33309146999435,4.56882009649268,4.49563505567075,5.09775197582409,4.29612428569782,5.28924663017645,0.0542450087029891
"KMBC-2",9.57180697802652,6.71908078644308,6.17940267033505,6.99899746536877,7.39442640916314,7.6094043260417,9.21018363534667,7.87994688169424,0.0126818948483755
"KMM-1",7.52966044058063,5.48910293174093,4.28923326463527,4.31747314315045,5.55986446278224,5.02616151861114,3.89864205699112,5.28612749384395,0.0072946861678711
"KMRC-1",6.36324410269566,6.2951886090604,9.25784309548918,4.32404562455876,5.62364079828408,4.72881409670598,4.35032430333237,5.96577231634291,0.168783714013341
"KMRC-2",6.6852146249344,5.11807599716179,4.38786607706223,4.96084937082475,5.04897607857597,4.72121997732164,5.23598378078828,5.31302958277817,0.0607878450738684
"KMS-11",7.44788941359165,5.64692361405654,4.21857254170309,4.58443783405828,4.89493095112653,4.70807193897532,4.13252862852967,5.04200827222005,0.000198977998838945
"KMS-26",7.03085602780954,5.42062095588486,4.1140257951031,5.1913793029369,5.14961683807473,4.40817354779314,4.10714398974592,5.11038533880666,0.1215384860416
"KMS-34",6.9007153593589,5.74274839170801,4.10290918539269,4.84774501337044,4.38615921506391,4.55924064103392,4.36341455303925,5.36194462067078,0.00659702974217513
"KNS-60",6.85316136420472,5.53555451882895,4.13756864180386,4.58134821418741,5.36297400525443,4.24775697571861,4.22031563793027,4.96949314794689,0.00839823981041077
"KP-2",9.59218537208863,6.85766868742591,6.72397094582247,7.48700008762922,6.32131841723468,5.89071732239335,8.44835016906924,8.54197139635707,0.0502580136273062
"KP-3",8.31538642849546,6.01570217630713,7.25934760978776,4.39917750738183,5.29205929099994,4.91494679262525,4.90158910256212,6.50346273070898,0.0353577299946538
"KYM-1",7.4014133985908,6.65679767708964,4.21605571134073,4.75876025453999,5.4249020919788,4.12899175344237,3.97802860567325,5.74777042677199,0.0397301165191957
"KYSE-30",10.3009476811491,6.93045542543184,6.98104045955398,7.53995277610361,5.69180496308876,7.83404134487277,6.63850630387166,8.62295038574802,0.114586153999075
"L3.3",9.28805711737861,6.37208164348313,5.41756502578949,4.57756105920449,5.5708560383601,4.97962367065829,7.65144934575796,8.05940253505136,0.130444092771433
"LC-1/sq-SF",7.24412580772257,5.81557100802581,4.4968158348959,4.98612356582721,4.6250875320218,4.42460978724656,3.9481718484535,6.31825657295069,0.116501766137969
"LN-18",7.10361336614838,5.57006488863301,4.10369612820109,4.86664460931468,5.29287191297539,4.30693337951249,4.03227730823084,5.88734133310839,0.0758907571340144
"LN-229",6.56855415680992,5.2107805581884,4.08102796547071,4.61943390718935,5.01707729910765,4.29435489417673,4.03038157491474,5.5563051984155,0.0910889272600306
"LOU-NH91",7.06564210160449,7.13497970210612,5.13972531008403,4.146214242522,4.85157811084707,4.91293101659621,3.94589133328078,6.25021722192701,0.149612039601864
"LUDLU-1",8.73940087025565,5.73385402131687,6.01688657354008,5.94919317284244,5.92356436678195,4.4934276492269,6.59237755749565,7.49883973292387,0.216815334652339
"MCAS",9.47528797125433,6.81915202131565,9.32520976259252,4.94739968253199,6.32466377953011,7.45447322836758,10.2045889770024,8.72498016309491,0.0290333946166416
"MDA-MB-436",6.58516406198632,7.12855048301383,4.83569592447099,4.17819952225979,4.90201260430177,5.00736807598882,3.78058590871892,6.36300980955582,0.0833430261412861
"MEC-1",6.85693995728268,5.49345028050858,4.17728951706488,4.43284509635625,5.54433137847156,4.17642747814197,3.7617555675768,4.82588027613949,0.00883405607779009
"MFE-319",9.09688539951926,7.16897346587989,7.10315524064951,5.12567500198369,5.67960352243587,5.83113716507669,4.67913698009407,7.85447472603675,0.270457358091695
"Mino",7.35355593920557,6.03385499087318,4.03433906584861,4.40445567847978,5.79289107234089,4.46670198846507,3.98985707981228,5.00906931580046,0.123271353925436
"MKN74",9.30912302479247,7.26884918510597,6.78924120558056,4.65107926010609,6.59781086326137,7.45046049143802,5.35833140049582,8.9096347965954,0.0375028265739638
"MOLP-8",7.30293995100603,5.06856168556988,4.35858319322491,4.67114930541136,4.92199767109161,4.3618191907283,3.95416214464007,4.69064327005431,0.00907239565535234
"MONO-MAC-1",7.44839416921616,6.91072798857546,4.09520996357719,4.60180698828485,4.16547048660949,4.70764136054846,3.95208812673411,5.21110366690527,0.130140018972854
"MOR/CPR",9.90184984828323,7.05804065137507,5.88034361168539,4.89187530972456,4.92396155474726,6.32598330158389,4.21441998285907,7.84109526737466,0.0637858790230688
"NCI-H1184",7.09058334195964,5.9430724545385,4.3627432854985,4.42016575103755,6.07470435870795,4.31536624796549,4.39356368369075,4.9630767301533,0.0667728790055034
"NCI-H1339",6.63934716449411,5.89305362039854,5.25863994316334,4.25955443882565,6.01532446402324,4.26653939393346,3.82947768855584,5.7708282558234,0.00500690982062302
"NCI-H1341",6.92562997970215,5.96792924651703,5.00342243469514,4.2482365352128,5.51152203984314,4.4651431827236,4.73074013298577,7.17870798956098,0.107068725824299
"NCI-H1373",7.68151666545695,6.22395819568274,9.43263517953614,4.93450201920978,7.0515544672863,5.92111356173437,7.42013871976095,8.24132272156984,0.0785154547654647
"NCI-H1568",8.89924828242785,6.5943102622673,5.28562714108506,4.93912716092611,5.90855192200782,6.368247951607,4.53081580102906,8.35556833758261,0.199001862962909
"NCI-H1869",8.96840753104736,6.84617595284992,10.4651922619824,5.18645354351697,7.02792181298108,4.69907805201992,9.15581842725565,7.42292117743541,0.172465184166684
"NCI-H1915",6.78791672114047,5.50403245815261,4.66044471461256,4.54248537288095,5.07879662508741,4.19372280681411,3.95995087450737,6.06782707525945,0.0473003680234445
"NCI-H1944",9.13009968635931,6.94355452672734,4.7767582418204,4.60787747495397,6.42001214478741,4.6065365914559,4.28532808724032,7.22780688966592,0.117614786173307
"NCI-H2023",7.696787120402,6.31909863520726,4.19097106977933,4.82838538375083,5.54007685677965,5.13324998161598,4.08893443049907,6.15757883393921,0.0162571668083156
"NCI-H2085",8.81441188404564,7.15092414147656,10.0809780274474,5.95022670131931,5.73761019127931,6.5152297991026,5.26242093393818,8.06289032892352,0.0539301382080719
"NCI-H211",9.56537615562731,6.74683466040774,4.35587097118404,5.00422570808396,5.41553310700919,4.15866260915701,5.66138172166071,8.77281781523097,0.0218749999999895
"NCI-H2172",6.6340240351323,5.65521796020281,4.26480707996757,4.82408652049673,5.28595480160473,4.64470875526836,3.8996486081894,5.48496197498861,0.168279312193146
"NCI-H2286",7.67673842028377,5.60478817895548,5.25967114134313,4.38428219119274,5.48704779970734,4.60671622889682,4.06426087002103,5.15688761709484,0.0984045150896531
"NCI-H2444",8.45549668101528,7.22927821172634,8.53288366456941,6.69072976624631,7.62314279010004,8.78991029106691,6.39869965929859,8.20861361878779,0.0568974546820699
"NCI-H322",8.79203750883492,5.37148162955337,9.11605091254954,5.64750909666576,6.3774086961277,7.58552170213223,8.5598930354337,8.43998343027999,0.305913572443237
"NCI-H3255",10.2067431706389,6.90624639881103,8.75851545878578,6.93780694605666,8.76625522530442,7.88253767771923,6.98693031701969,8.65805900482973,0.561447866637271
"NCI-H647",7.59175937169487,5.71564464104211,7.61208820307123,4.93250452526863,5.11453543456299,4.84228483704723,7.22253106818359,6.2391910909886,0.00677429457752354
"NCO2",7.394858746421,7.29835557986724,4.29178990426466,4.32399446616197,4.41738043109276,4.4646407219954,4.02914311485953,5.0711485226409,0.141371487589535
"NUGC-4",11.3684546481556,7.72821736222051,4.59677493383558,6.51833586511561,5.35559763229857,6.32525477586334,7.84757043003798,8.24177411076974,0.356665831658853
"OC 315",8.37838704606435,6.52058509241713,5.6932387320779,4.49664809279564,7.1776806244209,4.55254276699946,4.47056920917221,7.68351545746782,0.0535665944541166
"OC 316",8.19498430915342,6.83672664643325,5.40146485710922,4.3717119576691,7.04727051976926,4.74811372478509,4.64982426816833,7.42323987890224,0.0341582174036859
"OCI-AML5",6.54895660274181,7.11848103568971,4.22971792634857,4.33799919291785,3.96835382777636,4.06514054157154,6.76613229874315,4.92405581587524,0.0427489220441525
"OCI-LY10",7.19116301350206,6.1872799569031,4.55567106136438,4.41982038593482,6.23858126847538,4.56158903106739,4.42519244262144,5.41990653101568,0.075284095339661
"OCUM-1",9.89865942686087,7.5499528710312,6.45571376764033,5.80511426511522,6.01930247732665,7.81764672825616,4.88478727929433,8.20358017541901,0.00974999999998638
"ONCO-DG-1",7.83338439294771,6.49899088507772,6.18099842420389,5.67052789929556,5.55501586012397,5.14030586571753,4.18435779961693,6.96255340773038,0.146648389006308
"OV-90",9.08918636004791,6.5254011322028,7.52224434828704,4.89042171713998,5.21352995655796,5.61002879644495,5.23880087727891,6.94734120898138,0.00912500000001726
"OVMANA",10.3804964375065,6.38141462164532,7.57550333596328,4.88886074602081,5.66563778670206,5.9783388950283,7.42206198186925,7.35963133724866,0.0228587848662827
"OVSAHO",8.91320556281001,7.41849068157565,4.17689093088704,4.47332553634901,4.97088068290639,5.2888088590118,3.86529403884913,5.1763750006745,0.0286711136616125
"OVTOKO",6.87226487140466,5.09152320734202,8.0922420137809,4.79215330423509,6.14067335523213,5.14706512502161,5.43043588602165,7.40089976226054,0.112257182490662
"P3HR-1",6.91898981740007,6.407488992008,4.45469195239153,4.61652329075016,5.21937626547507,5.07342548471967,4.06389677144757,5.79225610339488,0
"Panc 02.03",10.2148726699692,6.40416875786319,10.2005330138075,5.90141225883471,6.12202481337455,6.66903467399334,9.18862850446087,7.04768576897717,0.126722457106087
"Panc 04.03",10.0158086258091,6.88748489534821,9.23237424180904,5.61295812667424,6.70283923168098,7.93941140905953,7.99603942324081,8.26582117705678,0.123884404995335
"PA-TU-8902",10.0720078399604,6.90248789985632,7.58835083316982,7.2278604566098,4.31556498903535,6.42290866066628,9.34170530096416,8.48954039022568,0.0113390018734729
"Pfeiffer",7.27455898119657,7.34078526116689,4.31097267141616,4.51239940608926,5.3817440852186,4.13331122104648,3.7783541229191,5.20624008230315,0.143058374681206
"PK-1",8.92442005999976,6.88468073956492,7.95025089686212,6.669338053805,6.21800876341431,6.84057224434324,9.28937673315513,8.59814613861965,0.0957371639230313
"PK-45H",7.07171569612474,5.49520348767191,4.27520171403076,4.78768551163781,5.52677431357457,4.5692787905789,7.37900635296651,6.68129897764361,0.0409532082696581
"PK-59",9.46733665376511,7.40756271263494,7.75304354391016,6.07508468743791,7.19627055020847,7.55201449228496,8.6458420157379,9.08470210044844,0.0396939565546484
"PL45",9.71550501893631,7.16086942967683,7.83151159990399,5.1040819730269,5.88732695420996,5.65058556694692,11.7016671661462,8.17101472218374,0.0646686409878426
"QGP-1",8.37184145883727,5.92716967375686,4.88481762479574,5.73543351478951,5.81308429369733,5.12174238429383,7.12171945857685,7.40194239153054,0.0611368112809139
"RERF-GC-1B",9.65617883821062,6.53544185264448,5.27694689343886,6.19522787026118,5.46627943944458,5.71325794172913,3.9021376942546,9.50411449717517,0.0991038827004613
"RERF-LC-AI",7.10839120792703,5.24204165818156,4.33291160707981,4.32636565200732,4.73806520063134,4.80221856374457,4.21362697930283,5.73040269073782,0.0395630185490051
"RKN",6.46896614156183,5.30742836759945,7.47530869823873,4.78248309054768,5.85977541419566,4.92061512783393,4.33882399468358,6.34114004174762,0.0211410503367663
"SCaBER",7.4797598160782,6.59559614497171,9.18332516102263,5.2078290265163,7.08994925960891,5.89486724534203,7.87279444212049,9.11037611141874,0.258716463091822
"SH-10-TC",6.47064111005307,5.56591314303903,4.54250024724699,4.77602243941312,5.61078961381635,4.19860522791268,4.57862885259202,5.68752960164303,0.0338408355090751
"SK-BR-3",10.4340299453672,5.96061128482437,3.8948809323505,5.46748875474041,6.29768366275857,6.89152816434248,4.2279080238585,9.61313525926771,0.0633181088002922
"SK-ES-1",6.69972891565934,7.11391265633721,4.19874422217821,4.27111139981672,4.6871497490934,4.38627175540444,4.18071123116749,4.94203269257427,0.0685160817040928
"SK-MEL-31",6.46518448646455,5.1433353110944,4.28948339629459,4.16723868855008,4.09569066730871,4.45966957645416,4.00046751056085,4.54450594692503,0.0235030590347751
"SK-N-BE(2)",6.14298698148352,5.33091016582891,4.17216644788468,4.47105592829245,4.99846164603151,4.39471099028445,4.01668727546195,4.86155959257963,0.00883405607720911
"SK-N-SH",6.79159676077125,5.62831795824646,4.18132232353748,4.27277244396678,4.59589432002548,4.45805649851627,3.91817131205631,5.00542250690639,0.0332842852795394
"SNU-182",8.42697993631369,5.83765257675692,7.22764860865031,4.80191182425716,6.01470560656774,4.55243146003911,3.92842423132241,4.97568439245304,0.1291448815908
"SNU-398",7.60163719972919,5.34527791218522,4.26431536929078,4.03769655499286,5.93539595547835,4.35601069320179,3.84762290756945,4.70324016256089,0
"SNU-C2A",10.102381642149,7.39287903164778,6.10137925425548,4.48341095948892,6.46414539948786,5.76227756627643,4.59614551591799,8.44415427952545,0.0966073047226309
"Sq-1",9.70419941730383,6.73122299335925,9.34889785649036,6.57701044101596,6.75890028426635,6.08967679957156,7.26576936052479,8.27064589813482,0.0689153326283646
"SU.86.86",8.37354460373737,6.11477949032394,8.92325440292576,6.06387943362141,6.44127707502565,9.64438966223345,9.42967080638689,7.39528691886304,0.0575814574364746
"SU-DHL-10",6.35990465284717,7.04760292349321,4.18258493630431,4.67748226931736,6.54945491134406,4.85264774679326,4.56737078028584,5.01822493141718,0.04100000000001
"SU-DHL-4",7.37980024509648,7.22217380806038,4.0272037759918,4.19404437925887,5.07758257199621,4.78827128503447,4.24949872691576,5.00247906044763,0.0582612878550158
"SU-DHL-6",6.9806312719067,6.87023145868031,4.16533324153638,4.7296040227791,6.33989930338674,4.58443315239792,4.12595893986809,4.93017439473146,0.00106286660830879
"SU-DHL-8",7.21898450992237,6.25668914098388,4.08989044466901,4.6941982648802,5.37131148061622,4.45612294026805,4.19041493581559,5.46248178496199,0.00662510480029221
"SUIT-2",7.32958900493022,5.45517265209301,4.27058187822422,5.00537993482609,5.07046957590505,4.10563826073498,10.6505599859944,6.24246297412825,0.131983378987043
"SUP-M2",7.23991324020797,5.62748522116916,4.01152477771531,4.6195986298407,4.9050654147428,4.2274183970601,3.90969587949914,5.42436593123061,0.0347499999999876
"SW 1271",6.66920296973566,5.64015826812324,4.40980309715556,4.17644958334739,5.3057599360731,4.82503042286207,4.25394209205746,5.39177524920352,0.0255303327944089
"SW 1353",6.05091143114089,5.3977964799369,4.71264743385813,4.48083293726607,4.05967089338468,4.21327317267621,4.72951366658967,5.36756567274679,0.0277319203760441
"SW480",8.82951936695545,7.08315100679556,8.09668623997173,4.79917142691463,5.40719286051551,5.88043866877317,4.27619821964749,7.85723928772492,0.0215664166724595
"SW579",6.44981842569079,4.89646546216466,4.15783844592921,4.57240750256086,3.85202768309591,4.56292404342283,4.01155466940808,5.89110420051648,0.0168628334906498
"T3M-10",9.21462577764373,8.28315539966559,7.24695253124011,4.56945579142121,6.92574358516553,5.81316688035493,7.56704731573064,9.01194686062351,0.0593555618367528
"TC-71",7.74909452692018,6.42191403663027,4.22979713822813,4.73473988864093,4.21645681752801,4.38534367562923,3.89581872922182,5.01545523563566,0.0111250000000142
"TE 617.T",7.61759878585222,5.37545294269037,4.21151834440836,3.99980477816546,5.79848403603735,4.33215275059103,4.39995420319024,5.34566578065314,0.198363900115226
"TEN",8.96627196552111,5.40127966739995,4.62772874126098,4.92412510206861,6.49867768125285,5.76802030661593,5.82971493869355,6.96296461933159,0.0210190593188572
"Toledo",7.03140201751727,6.08685524610921,4.12355732901771,4.43061699415063,5.01870925378618,4.16332499149309,5.95416299417014,5.06221610088292,0.0284413465890687
"TOV-112D",7.64486727661031,5.981806174343,4.26478493630518,4.28602436733966,6.42469531448298,4.85178900277281,5.1553636176472,5.25434128438341,0.0858609323458082
"TOV-21G",8.69072834258782,5.53777666709142,8.88450276946788,4.36074791722038,5.98865176666877,4.49220522329822,5.14769114329523,5.53647963761652,0.0680550745588804
"TT2609-C02",6.61725589528714,5.10612662967684,6.99911352483971,4.45166286383452,6.02542024893021,4.13259762192643,4.87642505108188,6.02030523954941,0.0768547994720901
"U-937",6.6139731223533,7.09177040627197,4.14295772568447,4.33140064064463,4.45918418468394,4.66905454452042,3.68434741477535,5.27088233780618,0.0523559054161721
"VMRC-LCD",9.98454773731902,5.30720998500726,4.23744883974932,6.16317728122,6.08771490783709,4.91079987883034,4.81685497261308,8.31764718673727,0.00441443842767064
"VMRC-RCW",8.20978779321086,5.58993347665266,4.19572962345336,4.62973975935212,4.37401162609757,4.84013723082576,4.2701497906164,5.75363125009631,0.00950189460580975
"WM1799",6.56413008593487,5.03851660088686,4.10505989574943,4.35232869585512,5.1559812879056,4.24838390201781,4.90516249622429,4.74712860629788,0.0446748952209717
"WM-266-4",6.10459297990863,5.77024799188623,4.12209269864527,4.14376497827556,5.00157112698922,4.33802737137219,5.581678176907,4.60846528147041,0.0276693373035513
"WM-793",6.20908442074607,5.6210666703558,5.09337910955469,4.27823525657759,4.27195367670195,4.01055078570598,4.11389604236402,5.35145481619658,0.0288844046069268
"WM-88",6.31072032880774,5.60206470944706,4.00133581141081,4.33289899037586,5.88820190175038,4.1202501963652,4.41158750094658,4.80591299704157,0.00508975419156732
"WM-983B",6.69393537966334,5.25950149149641,4.16240413068991,4.51717191158398,4.11765844020049,4.34524029589847,4.08162735846652,4.99440550274084,0.0142286316393837
"ZR-75-1",10.888712333822,6.81638643062218,4.20519945070627,6.64100787184767,5.41948311175065,6.66073988282233,4.34295019484358,6.66878551853421,0.11913122732283
